Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
67	-66.86	0.0	-66.86	-66.86	1000.0	-8.758115	0.08213648	-8.703855	-11.271922	68000	8.21352e-08	4.8356214	0.0017012446	-4.298991	0.6142919	0.01661026	0.33	2.0	12018.353831291199
68	-147.34	0.0	-147.34	-147.34	1000.0	-11.155396	0.14137593	-6.6869526	-11.160989	69000	-8.177757e-08	16.561459	0.0024529572	-13.499591	0.614405	0.020307785	0.246	2.0	12036.43817448616
69	-19.835	6.8149996	-13.02	-26.65	291.0	-14.730746	0.043614652	-14.637375	-14.892394	70000	-2.4199485e-08	75.41008	-0.0021613513	-69.51609	0.6143774	0.02079747	0.303	3.0	12463.478271722794
70	-142.59	0.0	-142.59	-142.59	1000.0	-7.044195	0.001217111	-7.0293827	-7.0499043	71000	-4.673004e-08	51.053333	-0.0045598145	-47.548912	0.61422724	0.0058536874	0.021	79.0	12484.45916891098
71	-28.66	0.0	-28.66	-28.66	381.0	-8.486252	1.6304893	-7.201561	-14.053932	72000	9.6708535e-09	14.539226	-0.003712486	-12.734073	0.61149347	0.019240964	0.267	3.0	12704.337851762772
72	-88.1	0.0	-88.1	-88.1	1000.0	-9.073115	0.00011735018	-9.071092	-9.073395	73000	-4.005432e-08	0.11443891	0.0004129234	-0.065193415	0.6118183	0.02875938	0.326	2.0	12721.757979631424
73	-117.44	0.0	-117.44	-117.44	1000.0	-12.031904	0.11332479	-8.8161745	-12.133814	74000	-1.4603138e-09	0.97229487	-0.0062244204	-0.111382306	0.61199844	0.002396402	0.03	79.0	12745.483633995056
74	-155.56	0.0	-155.56	-155.56	1000.0	-13.678014	0.05583481	-11.913244	-13.679807	75000	-1.4066696e-08	5.9251385	-0.0040428718	-4.213416	0.6191996	0.0030682806	0.038	79.0	12764.819561958313
75	-156.27	0.0	-156.27	-156.27	1000.0	-15.7702055	1.6707902e-05	-15.770194	-15.770418	76000	-5.041808e-08	1.600411	-0.011469694	-0.059134364	0.61557746	-2.4123608e-05	0.079	79.0	12784.100809574127
76	-178.49	0.0	-178.49	-178.49	1000.0	-16.01721	0.00016898563	-16.01509	-16.017414	77000	-1.692772e-08	7.3372164	-0.005367679	-4.3720207	0.60047364	0.0068505737	0.048	79.0	12802.848616838455
77	-120.24	0.0	-120.24	-120.24	1000.0	-14.176207	0.18691272	-14.034808	-18.138065	78000	-2.7775764e-08	4.268644	-0.005656693	-3.2134886	0.5975193	-0.0048861722	0.011	79.0	12823.865208148956
78	-134.67	0.0	-134.67	-134.67	1000.0	-11.098467	0.044075727	-11.011816	-12.301401	79000	1.8048287e-07	5.957651	1.1053681e-05	-5.1226444	0.6033388	0.018473985	0.297	2.0	12842.952413082123
79	-32.7	7.41	-25.29	-40.11	398.5	-15.791575	1.5859858	-13.377708	-17.989496	80000	8.34465e-08	75.73728	-0.012619322	-71.483696	0.6034645	0.0056026955	0.126	79.0	13301.382042646408
80	-95.65	0.0	-95.65	-95.65	1000.0	-5.9041886	0.2114288	-5.8884363	-12.585182	81000	1.7261505e-07	11.601282	-0.005635063	-10.235739	0.59911793	0.017799398	0.127	2.0	13326.776147842407
81	-60.39	0.0	-60.39	-60.39	1000.0	-9.071916	0.0002513843	-9.071735	-9.079393	82000	8.4877016e-08	8.681784	-0.0032751656	-8.118107	0.5989753	0.0021891145	0.014	79.0	13738.687616348267
82	-14.15	0.0	-14.15	-14.15	208.0	-9.972621	2.4016168	-5.2625694	-11.208104	83000	1.2898445e-07	30.670269	-0.010786015	-26.444454	0.6128933	0.0088280765	0.109	79.0	13873.304247617722
83	-60.89	0.0	-60.89	-60.89	1000.0	-8.185215	0.27746934	-8.149747	-16.915174	84000	-1.039505e-07	4.569533	-0.002555995	-4.01724	0.6122944	0.017405257	0.242	3.0	14673.04188990593
84	-60.38	0.0	-60.38	-60.38	1000.0	-6.1741767	0.00013607762	-6.1741095	-6.1780777	85000	4.1931866e-08	3.5417008	-0.011433636	-0.3168862	0.61211354	0.0020760417	0.091	79.0	14698.724404096603
85	-64.5	0.0	-64.5	-64.5	892.0	-5.608408	0.0018337069	-5.6069384	-5.6133966	86000	-1.4483929e-08	2.7539868	-0.0022496674	-0.7474098	0.5951435	0.01559066	0.219	3.0	15375.537727832794
86	-212.06	0.0	-212.06	-212.06	1000.0	-15.301875	0.2788058	-6.4909434	-15.314346	87000	-3.7312507e-08	40.21379	-0.0030564293	-34.935406	0.59480995	0.015068237	0.141	2.0	15393.118578195572
87	-14.89	0.0	-14.89	-14.89	233.0	-18.757618	4.559772	-10.450816	-21.285383	88000	-1.502037e-08	26.287022	-0.010268025	-20.83466	0.59438837	0.0049429205	0.072	79.0	15509.490458011627
88	-153.95	0.0	-153.95	-153.95	1000.0	-16.027075	0.064047694	-15.918598	-17.600433	89000	-2.3305416e-08	4.426607	-0.0059861536	-2.3313026	0.57099146	0.0014100134	0.031	79.0	15531.185101032257
89	-87.47	0.0	-87.47	-87.47	1000.0	-8.445598	0.17356147	-8.39185	-13.913104	90000	-2.82377e-08	0.30017388	-0.00779259	-0.0421353	0.5695994	0.0015666476	0.061	79.0	15690.887663602829
90	-131.08	0.0	-131.08	-131.08	1000.0	-3.9159539	0.14877574	-3.8317478	-8.552522	91000	2.2649765e-07	75.57124	-0.0069514676	-71.78487	0.56284547	0.0070375497	0.089	79.0	15711.042786359787
91	-194.59	0.0	-194.59	-194.59	1000.0	-20.956102	0.27241826	-12.346862	-20.967674	92000	-5.3405763e-08	15.174051	-0.01092565	-5.765416	0.5723971	0.008849274	0.072	79.0	15730.146948337555
92	-120.16	0.0	-120.16	-120.16	1000.0	-12.740126	0.14568989	-12.734819	-17.344938	93000	5.197525e-08	0.5646286	-0.008500219	-0.3834489	0.5894766	0.0027984418	0.017	79.0	15752.421899557114
93	-121.8	0.0	-121.8	-121.8	1000.0	-12.259551	0.0045120306	-12.117139	-12.26001	94000	3.4872443e-08	0.6346212	0.0019235987	-0.008431613	0.5806484	0.030659033	0.35	2.0	15770.293447494507
94	-30.9	0.0	-30.9	-30.9	594.0	-10.560685	0.8576414	-9.5175085	-12.345483	95000	-2.8967857e-08	33.407944	-0.0062263007	-27.549732	0.58045286	0.012367247	0.109	79.0	16239.291890382767
95	-149.87	0.0	-149.87	-149.87	1000.0	-13.331252	0.2850134	-5.769163	-13.536027	96000	9.1195105e-09	4.8855686	-0.009157281	-4.2123966	0.5674472	0.01029273	0.08	79.0	16259.474415302277
96	-21.2	0.0	-21.2	-21.2	416.0	-5.761414	0.23722894	-5.7505994	-13.259014	97000	-1.5050173e-08	5.49504	1.584959e-05	-3.422949	0.5588365	0.021936914	0.262	2.0	16532.087194681168
97	-103.39	0.0	-103.39	-103.39	1000.0	-9.956749	0.084299885	-7.2923098	-9.959809	98000	1.579523e-08	2.7273133	-0.008324537	-0.41706753	0.5587395	0.0052322177	0.098	79.0	16555.463175296783
98	-61.45	0.0	-61.45	-61.45	1000.0	-6.558071	0.13447545	-6.5025907	-10.592938	99000	7.778406e-09	1.4228462	-0.012627413	-0.5614622	0.53624845	-0.0027047934	0.084	79.0	17181.64378976822
99	-121.96	0.0	-121.96	-121.96	1000.0	-10.248087	0.12789235	-6.213893	-10.257199	100000	-4.696846e-08	4.597015	-0.007063812	-3.8480039	0.5249123	0.0042284145	0.053	79.0	17204.56632757187
100	-21.895	3.9750004	-17.92	-25.87	322.0	-8.963416	2.7200248	-6.6399655	-12.614602	101000	3.236532e-08	8.748078	-0.011205303	-5.3401384	0.5173405	0.018750379	0.188	2.0	17414.11257481575
101	-137.86	0.0	-137.86	-137.86	1000.0	-10.84064	0.01575232	-10.787979	-11.001572	102000	4.649162e-08	9.683553	-0.0033792297	-8.470656	0.5171662	0.030336423	0.304	3.0	17433.134425401688
102	-145.63	0.0	-145.63	-145.63	1000.0	-13.654771	0.00227579	-13.653479	-13.724626	103000	2.1487475e-08	3.413233	0.001778703	-1.2032089	0.5166768	0.016472386	0.236	2.0	17451.316847085953
103	-134.03	0.0	-134.03	-134.03	1000.0	-14.325415	0.016726168	-14.304317	-14.763675	104000	-3.9756298e-08	1.470351	-0.0024067394	-0.31936657	0.5162366	0.019975062	0.159	5.0	17470.922075748444
104	-27.990002	5.500001	-22.49	-33.49	438.5	-6.3337355	2.5959477	-5.3208985	-13.7158375	105000	-2.899766e-08	3.9852166	-0.009300768	-1.2372191	0.51500815	0.011726131	0.047	79.0	18051.81603384018
105	-14.43	0.3699999	-14.06	-14.8	193.0	-13.629523	6.4231954	-4.637929	-19.969172	106000	4.169345e-08	6.298897	-0.011752805	-4.5719943	0.5343627	0.015043275	0.181	18.0	18205.85909962654
106	-9.915	3.9250002	-5.99	-13.84	173.0	-8.347549	3.1224644	-4.0510163	-12.531052	107000	1.2863428e-08	2.5772634	-0.0145071	-0.810899	0.5344892	0.00875038	0.088	79.0	19019.53688263893
107	-169.71	0.0	-169.71	-169.71	1000.0	-12.3947315	0.0846584	-11.319933	-12.506098	108000	-3.439188e-08	38.052578	-0.0026575625	-23.216118	0.5160276	0.016111149	0.204	2.0	19038.55784225464
108	-48.47	0.0	-48.47	-48.47	552.0	-10.903277	5.0920596	-5.960428	-17.273983	109000	3.2782554e-09	13.024345	-0.0030448989	-11.855153	0.51573586	0.019068627	0.159	3.0	19978.63604450226
109	-27.8	0.0	-27.8	-27.8	282.0	-19.68855	3.3540628	-11.034591	-22.431389	110000	-2.142787e-08	23.94972	-0.0034579514	-22.110676	0.51525104	0.01695214	0.251	2.0	20087.06822371483
110	-149.1	0.0	-149.1	-149.1	1000.0	-13.171358	0.07115852	-12.93668	-13.660799	111000	-3.543496e-08	10.707297	-0.003533838	-4.2330995	0.5148425	0.017341755	0.239	3.0	20105.654190778732
111	-19.72	0.0	-19.72	-19.72	230.0	-8.052276	0.89295775	-6.4251604	-14.970778	112000	3.695488e-08	61.44442	-0.0053912243	-54.95298	0.5142056	0.015174127	0.142	2.0	20231.593177080154
112	-25.9	0.0	-25.9	-25.9	247.0	-6.0387216	0.47491673	-5.6514325	-15.88888	113000	-5.7816507e-09	4.3474216	-0.0038759587	-2.214095	0.51396793	0.023509912	0.381	3.0	20294.188788175583
113	-32.1	0.0	-32.1	-32.1	367.0	-15.39611	7.6714435	-5.0358734	-21.667044	114000	-1.5601517e-08	5.0126295	0.0013089548	-4.325041	0.5134738	0.01507589	0.226	3.0	20572.76212334633
114	-23.95	0.0	-23.95	-23.95	352.0	-12.3716135	6.75449	-3.1198747	-17.42742	115000	-4.045665e-09	4.690997	-0.0135530755	-3.1088204	0.51297194	0.005085557	0.087	79.0	20706.49929499626
115	-146.46	0.0	-146.46	-146.46	1000.0	-13.284644	0.108803876	-13.042759	-15.240236	116000	-3.784895e-08	7.7712965	0.004219123	-5.5358944	0.5324917	0.0259634	0.329	2.0	20726.290192604065
116	-28.31	0.0	-28.31	-28.31	371.0	-12.9285755	6.575637	-2.4946966	-18.099405	117000	-7.033348e-09	5.8156424	-0.0065690195	-5.31673	0.5328272	0.015601247	0.152	4.0	20959.119149446487
117	-130.85	0.0	-130.85	-130.85	1000.0	-13.938387	0.04977348	-13.2044525	-14.009262	118000	6.1243774e-08	2.58396	-0.0070475414	-1.0041908	0.5333255	0.0077352235	0.041	79.0	20979.235156059265
118	-201.61	0.0	-201.61	-201.61	1000.0	-15.09612	1.076822	-12.450681	-16.375862	119000	3.4689904e-08	33.887882	-0.006184408	-27.333591	0.5279606	0.00801629	0.052	79.0	20998.57306289673
119	-200.33	0.0	-200.33	-200.33	1000.0	-22.972258	0.81614804	-19.010677	-23.876087	120000	-4.9114227e-08	19.658607	-0.0021865678	-18.954998	0.5196271	0.017164422	0.226	4.0	21016.476176261902
120	-16.28	0.0	-16.28	-16.28	234.0	-15.819511	5.1255507	-5.683715	-18.740557	121000	-2.1457673e-08	16.489515	-0.008310709	-14.995236	0.52002317	0.021978352	0.269	3.0	21113.204210996628
121	-23.406668	7.571285	-16.76	-34.0	318.0	-5.647127	1.5876826	-2.8710206	-10.631055	122000	-2.0489097e-09	3.355293	0.0015586782	-2.557559	0.52039194	0.015283462	0.264	2.0	21650.87132191658
