Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
48	0.25333336	1.8929048	2.18	-2.07	272.83334	-4.320951	0.7634809	-2.683552	-5.7426376	196000	-1.1175871e-08	21.11444	-0.0033396585	-10.460092	0.6708427	0.008180568	0.070250005	79.0	1090.2480118274689
49	-13.6542845	18.42826	4.68	-38.6	562.2857	-0.93994385	0.59439677	0.4445836	-2.0304403	200000	0.0	8.873435	-0.005724922	-1.9809833	0.6633457	0.008146377	0.06425	79.0	1114.6442515850067
50	-6.674286	12.239787	2.81	-34.23	409.0	-1.4863489	0.50912404	-0.6463474	-2.7958965	204000	1.4901161e-08	10.94835	-0.0018294174	-2.764575	0.64932823	0.015360728	0.21474999	4.0	1138.4008054733276
51	3.589	2.6022778	9.05	0.27	180.2	-1.1275848	1.224436	1.1056597	-3.4484196	208000	-9.313226e-09	12.864863	-0.008116036	-3.577097	0.6484359	0.006373156	0.098	79.0	1163.1466307640076
52	-14.903999	21.027952	3.36	-42.39	513.8	0.83053935	2.6425424	3.9951792	-3.8580031	212000	-2.9802322e-08	22.90859	-0.0046107434	-15.891242	0.6348031	0.009218281	0.06475	79.0	1186.6564500331879
53	-9.607142	18.233606	5.73	-43.93	459.2857	-2.0482175	0.60634536	-0.7333483	-3.9567356	216000	-1.4901161e-08	9.771997	-0.006700717	-0.31299782	0.6173171	0.010757415	0.12525	79.0	1211.3252382278442
54	-3.9160004	14.015587	6.2	-31.11	383.2	-1.2270296	0.814135	0.19812015	-3.7865243	220000	-2.2351742e-08	9.403929	-0.0048001455	-2.4479737	0.6060925	0.008607548	0.08050001	79.0	1234.736065864563
55	-3.428	12.9282465	7.0	-32.45	364.6	-1.2337527	0.7073138	0.010069907	-2.7995298	224000	1.4901161e-08	13.644965	-0.0065090396	-1.9794534	0.60075754	0.0054265843	0.09175	79.0	1259.5682866573334
56	-14.561667	23.16624	3.37	-55.22	486.0	-0.18694282	0.26631227	0.5340949	-1.2551187	228000	2.9802322e-08	20.644829	-0.0066792723	-15.712601	0.60728216	0.0054482436	0.0615	79.0	1283.0635147094727
57	-11.46875	26.76152	8.18	-60.09	375.5	-3.5733633	1.9125669	0.5197376	-6.5311503	232000	7.450581e-09	12.090102	-0.006373264	-6.0856175	0.5939475	0.009249605	0.09	79.0	1307.1059670448303
58	-14.518333	17.335033	5.16	-35.65	598.1667	2.1012082	2.57488	3.7740095	-6.8451886	236000	7.4505806e-08	27.804132	-0.0065958984	-21.10203	0.59429234	0.008360771	0.091000006	79.0	1329.985948562622
59	-19.88857	27.893713	5.93	-56.99	510.7143	-3.3293333	1.1143237	-1.4176964	-5.2082562	240000	0.0	8.525087	-0.000922326	-1.7512441	0.5842001	0.01808891	0.21599999	4.0	1353.928820848465
60	3.1691666	3.0320082	7.74	-5.1	196.41667	-0.9372565	1.265381	0.34771824	-4.0459504	244000	1.1175871e-08	18.848145	-0.0055551827	-2.2889152	0.584012	0.004994474	0.0695	79.0	1378.1692764759064
61	-4.85	20.023327	6.98	-39.53	339.75	-0.14530149	1.1422783	0.55793977	-3.3888168	248000	-2.9802322e-08	11.442936	-0.003930382	-5.409231	0.56105673	0.007650041	0.088750005	79.0	1400.725917816162
62	-1.435	10.905629	4.5	-30.14	284.375	-1.9588792	0.43044722	-1.6322083	-4.2684984	252000	2.9802322e-08	12.144556	-0.0052689873	-2.4022083	0.56417406	0.008200139	0.08575	79.0	1425.2942762374878
63	-6.885714	16.75579	5.59	-38.44	401.57144	-0.7212362	0.78886557	0.43655682	-2.670458	256000	1.0826625e-08	10.384817	-0.0043407474	-1.986632	0.57348233	0.012577901	0.09925	79.0	1448.6321971416473
64	-3.3933337	20.45116	8.53	-60.93	269.33334	-2.317995	1.3417802	-0.097316936	-5.5796757	260000	1.4901161e-08	14.355484	-0.005875174	-8.530997	0.5865328	0.007917164	0.103750005	79.0	1475.1796553134918
65	-10.589999	19.126175	6.92	-42.18	495.14285	-0.43136224	2.808507	4.511139	-5.948281	264000	-1.4901161e-08	9.6135845	-0.006192167	-6.310799	0.5831429	0.006067198	0.0495	79.0	1500.0612285137177
66	-3.0955555	12.687883	3.09	-38.75	302.55554	-0.3440763	2.3777478	4.487373	-3.9523811	268000	-5.5879354e-09	10.022861	-0.0091762245	-1.261883	0.584554	0.01342119	0.116000004	79.0	1524.8199276924133
67	1.1400001	10.08054	7.54	-32.66	211.46153	-1.0017916	1.6123272	2.0515962	-4.850726	272000	-7.450581e-09	15.933405	-0.0042318543	-4.104889	0.5924346	0.0113117825	0.078999996	79.0	1551.3114457130432
68	-1.4600003	14.22206	7.72	-38.81	261.75	-0.66307443	2.0256817	4.833361	-4.42928	276000	-2.2351742e-08	7.891842	-0.006677298	-1.8855412	0.59818876	0.010286778	0.10875	79.0	1574.7124960422516
69	-20.942501	22.608393	4.42	-47.03	606.25	0.75612164	4.192475	6.4014115	-6.0613337	280000	0.0	31.454712	-0.007302452	-26.38076	0.59533566	0.007820319	0.08475	79.0	1597.5164289474487
70	-8.888332	27.403894	4.76	-70.1	303.66666	-1.7642198	0.45059407	-1.3129114	-2.988726	284000	4.4703484e-08	17.797707	-0.0030703242	-3.0804887	0.58910745	0.008966304	0.0735	79.0	1620.5468862056732
71	-0.7666668	16.70033	7.21	-47.75	222.44444	-2.7263181	0.2732226	-1.8380681	-3.9958766	288000	0.0	15.49721	-0.0039523523	-3.4833357	0.5851982	0.0065225605	0.0555	79.0	1644.8003783226013
72	0.85466665	10.817236	7.41	-37.93	199.26666	-1.07427	1.2368691	1.7712	-2.7932818	292000	-2.6077032e-08	18.11978	-0.0060219066	-4.6187415	0.5750027	0.004939248	0.059249997	79.0	1670.6631705760956
73	2.0775003	10.924855	7.61	-39.6	177.375	0.77171624	0.95351714	4.5762396	-1.540287	296000	0.0	15.813509	-0.005041346	-6.3798194	0.5695446	0.005186747	0.063250005	79.0	1698.0191190242767
74	-1.287273	18.298725	8.21	-58.74	207.09091	2.0015962	2.6606815	7.3998513	-1.6430365	300000	0.0	37.079033	-0.0057805795	-21.267014	0.5881901	0.011488831	0.09275	79.0	1723.8792324066162
75	-1.1479999	19.043476	7.05	-71.52	209.86667	-1.8822943	1.2770854	0.9320656	-4.2929935	304000	7.450581e-09	23.646252	-0.0052423514	-11.090363	0.5730302	0.011904417	0.0775	79.0	1749.4426789283752
76	-6.562857	15.747866	8.16	-31.99	409.2857	0.05369003	2.3437114	3.6977072	-6.3080544	308000	-1.1175871e-08	14.03621	-0.007930353	-6.1417804	0.5737738	0.011604905	0.10825	79.0	1772.6535408496857
77	-2.331111	16.533192	6.77	-48.8	236.66667	-4.0469217	2.4876354	-0.10149085	-8.014087	312000	7.450581e-09	12.3383875	-0.006066543	-4.514316	0.56782264	0.008948635	0.1095	79.0	1797.562576532364
78	-14.840001	31.523495	7.71	-80.62	413.0	-0.39127123	3.5647273	3.7299078	-7.552477	316000	-3.3527613e-08	12.506265	-0.005700373	-8.71375	0.5655188	0.010619436	0.092	79.0	1821.1882202625275
79	-1.4454551	14.073974	8.64	-33.08	278.63635	2.3099468	4.372057	7.889154	-3.6885123	320000	2.9802322e-08	39.976337	-0.0047987923	-27.050499	0.54870445	0.00710221	0.05625	79.0	1847.6248335838318
80	-14.1779995	27.417873	8.29	-62.12	454.8	-3.0939708	2.5353944	-0.3602944	-7.1458807	324000	2.2351742e-08	6.1374626	-0.0062549775	-1.2268705	0.5608053	0.013664152	0.08425	79.0	1870.3811829090118
81	4.515	2.1777568	7.81	0.36	140.25	-2.2924697	1.978366	0.54587114	-8.356673	328000	-3.7252903e-09	21.227985	-0.004175067	-11.974099	0.5554606	0.0060398118	0.06475	79.0	1893.81143450737
82	-6.117778	28.868603	7.21	-87.66	230.44444	-3.744005	3.3020775	2.7914064	-7.634802	332000	-2.2351742e-08	10.977449	-0.002404854	-2.838911	0.547579	0.017634507	0.2585	3.0	1916.6627287864685
83	-19.542	31.342558	7.48	-60.56	460.0	-2.4641707	4.6718307	3.526012	-8.930167	336000	7.450581e-09	9.84378	-0.0068404265	-6.241066	0.5475286	0.012389746	0.08575	79.0	1938.6339135169983
84	0.02384604	20.09476	9.03	-69.28	178.15384	-1.0460604	3.7134423	4.7305064	-7.186189	340000	2.9802322e-08	36.315506	-0.006556278	-20.099777	0.5503347	0.0117498785	0.122	79.0	1965.1906683444977
85	1.4439998	11.066744	8.32	-30.04	249.4	-1.2702818	2.4298065	0.97958446	-7.165146	344000	-3.7252903e-09	9.428368	-0.004278551	-0.8339923	0.5433981	0.01596247	0.21875	14.0	1988.6399474143982
86	-3.6410003	23.381613	7.45	-73.26	244.5	-1.8953011	3.44131	1.836882	-8.159786	348000	1.6763806e-08	11.320957	-0.001250023	-2.3885448	0.5454524	0.01628953	0.19975	5.0	2012.2973852157593
87	3.4037495	8.977271	8.86	-30.65	166.4375	-1.3978882	2.6764011	2.3013973	-8.145435	352000	2.7939677e-08	14.261761	-0.0053829663	-3.7305427	0.54606545	0.010185784	0.104	79.0	2038.9229497909546
88	5.2510524	2.2399175	9.54	-0.48	122.052635	1.4344753	1.7247922	5.0299573	-3.5874128	356000	-1.4901161e-08	19.502884	-0.0064848745	-8.256385	0.5529723	0.011573907	0.0855	79.0	2064.8807096481323
89	2.2589998	9.538478	9.13	-38.07	186.3	2.791046	2.142422	8.194013	-2.5476248	360000	7.450581e-09	30.452637	-0.007056251	-17.797327	0.57404107	0.00945322	0.09325	79.0	2092.1646823883057
90	0.13461539	11.691634	7.53	-27.15	255.84616	2.499808	0.57343787	3.5501099	-0.73487794	364000	-3.7252903e-09	18.320518	-0.0046071243	-11.085767	0.5722911	0.009553602	0.05925	79.0	2118.407279253006
91	5.190625	2.7397366	8.06	-0.75	150.5	2.873743	1.7474087	5.760511	-1.558767	368000	-2.2351742e-08	20.146091	-0.005358873	-8.627804	0.5646146	0.0057662856	0.06425	79.0	2143.655228614807
92	4.8707147	1.6146716	8.16	2.07	121.42857	1.516749	1.7349094	4.3915358	-2.4539795	372000	1.4901161e-08	17.392712	-0.0049595516	-7.3000064	0.5593554	0.008097323	0.09424999	79.0	2171.5284793376923
93	-31.1375	6.23232	-24.68	-38.09	1000.0	-0.4561947	1.594113	3.0716686	-2.4095273	376000	-2.9802322e-08	6.805337	-0.008434784	-6.2768717	0.5458103	0.004085539	0.08075	79.0	2193.855699300766
94	4.9494734	1.8238059	8.34	2.0	119.1579	-1.8956809	1.1861354	0.93349415	-3.9922974	380000	7.450581e-09	26.441496	-0.0049160793	-17.147896	0.5354157	0.007768524	0.073750004	79.0	2221.7094564437866
95	-3.438572	14.708385	8.96	-28.2	360.7143	0.88523376	1.947036	5.189319	-2.5521426	384000	0.0	11.303337	-0.005082749	-6.9103236	0.5285589	0.0055583883	0.059	79.0	2245.9919278621674
96	2.63	10.70154	8.39	-38.18	170.0625	-0.4627159	2.1640866	5.7502637	-3.0350661	388000	-3.7252903e-09	10.117769	-0.0068221353	-2.848448	0.51230603	0.011230035	0.11125	79.0	2271.3679897785187
97	4.408	1.1702803	6.88	2.29	136.4	1.4538139	4.170828	8.204958	-3.9582787	392000	0.0	14.449586	-0.0073567443	-8.311567	0.5140244	0.009935187	0.0925	79.0	2296.114806175232
98	5.3215384	1.5688254	7.35	1.94	126.69231	1.2721866	1.6849035	4.9492064	-2.5889966	396000	-7.450581e-09	15.231602	-0.0070069674	-6.2785544	0.5027354	0.007289069	0.10699999	79.0	2322.211213827133
99	1.7611113	11.2184305	8.28	-29.52	204.88889	1.8982124	2.7547626	6.0107183	-3.353981	400000	-5.9604645e-08	22.866592	-0.006903015	-16.232178	0.4976878	0.009996778	0.09975	79.0	2347.64280629158
100	2.9678571	8.312098	9.33	-25.61	178.64285	-0.4075801	1.493315	4.356344	-2.7668653	404000	1.792796e-08	12.081064	-0.0069681266	-1.3050994	0.49931148	0.013528979	0.089	79.0	2372.77770447731
101	3.964706	3.4251802	7.69	-7.85	164.05882	1.5638626	1.7744046	5.485217	-2.2997046	408000	1.4901161e-08	11.719477	-0.0054198178	-1.6630913	0.52004945	0.00898347	0.088250004	79.0	2398.6241896152496
102	4.5845003	1.6878699	8.03	0.96	125.45	1.625533	1.5824467	6.0198894	-3.0147707	412000	0.0	14.8377495	-0.004231481	-5.87868	0.5105539	0.006469818	0.05	79.0	2424.6961266994476
103	3.0513332	8.369967	8.72	-26.6	184.33333	2.0765676	1.7291639	7.0118256	-2.117931	416000	0.0	13.175821	-0.0059138206	-4.4496627	0.4958195	0.005199494	0.09425	79.0	2450.077381134033
104	5.9811115	2.108082	8.85	2.21	109.0	1.3622788	3.4718988	10.887183	-2.5145152	420000	-1.6763806e-08	15.981658	-0.009571588	-8.005923	0.49527737	0.01179247	0.18025	79.0	2474.269084215164
105	0.35833326	13.008451	9.48	-30.6	247.58333	0.8016594	1.3388667	4.2187	-2.5713396	424000	-1.4901161e-08	13.401279	-0.0078008138	-4.6205096	0.49038428	0.010304164	0.09775001	79.0	2499.8232860565186
