Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
90	-450.63	0.0	-450.63	-450.63	1000.0	-53.177353	1.1444092e-05	-53.17734	-53.17734	91000	2.2363663e-07	60.480038	-0.0033626691	-51.50287	0.82407975	0.016486062	0.185	7.0	1357.1506960391998
91	-572.17	0.0	-572.17	-572.17	1000.0	-47.890324	2.291995e-06	-47.890324	-47.89033	92000	8.1396104e-07	80.217766	-0.004794678	-67.789314	0.8235202	0.0016685171	0.039	79.0	1373.2970519065857
92	-560.6	0.0	-560.6	-560.6	1000.0	-53.7904	9.696387e-06	-53.79039	-53.790398	93000	-3.039837e-08	7.070531	-0.0035328865	-5.0463963	0.81541395	0.0017136685	0.017	79.0	1389.433524131775
93	-570.28	0.0	-570.28	-570.28	1000.0	-55.569016	7.061828e-06	-55.569008	-55.56901	94000	1.4603138e-08	4.5299067	-0.008951188	-2.4845302	0.8164815	0.0066878167	0.068	79.0	1405.0097618103027
94	-559.47	0.0	-559.47	-559.47	1000.0	-56.771793	1.0114345e-05	-56.7718	-56.771805	95000	3.8564206e-08	2.0598896	-0.006162248	-0.21492255	0.81875724	0.0045942995	0.051	79.0	1420.5769147872925
95	-577.81	0.0	-577.81	-577.81	1000.0	-56.437553	7.752381e-06	-56.437542	-56.437546	96000	-5.0544738e-08	4.027024	-0.0058885687	-2.3640132	0.81393975	0.023357369	0.275	1.0	1436.0893695354462
96	-458.1	0.0	-458.1	-458.1	1000.0	-57.621414	8.765507e-06	-57.62142	-57.621426	97000	1.3828277e-07	130.40485	0.002320937	-110.33482	0.8138972	0.015877416	0.188	3.0	1451.1384947299957
97	-403.7	0.0	-403.7	-403.7	1000.0	-49.718136	6.3179036e-06	-49.71813	-49.718136	98000	5.6147574e-08	100.23172	-0.0022664901	-79.35659	0.81372696	0.0017132193	0.017	79.0	1466.8656272888184
98	-572.94	0.0	-572.94	-572.94	1000.0	-42.992172	8.0072305e-06	-42.99216	-42.992188	99000	-3.2806398e-07	184.49634	0.004022964	-154.01875	0.81140584	0.03323186	0.324	2.0	1482.008493423462
99	-546.99	0.0	-546.99	-546.99	1000.0	-51.634445	1.1444092e-05	-51.634434	-51.634434	100000	7.593632e-08	13.51445	-0.003900435	-9.422289	0.81127614	0.0022544158	0.032	79.0	1497.8039977550507
100	-562.64	0.0	-562.64	-562.64	1000.0	-53.998783	9.770392e-06	-53.99879	-53.998795	101000	4.6253206e-08	6.964594	0.0004333162	-4.841707	0.8044961	0.01744189	0.264	4.0	1512.0199813842773
101	-531.99	0.0	-531.99	-531.99	1000.0	-55.61011	0.0	-55.61011	-55.61011	102000	8.642673e-09	10.375176	-0.0062023993	-2.72255	0.8043672	-0.00043171	0.037	79.0	1527.3885433673859
102	-132.95	0.0	-132.95	-132.95	369.0	-54.437374	0.0	-54.437374	-54.437374	103000	-5.710125e-08	567.866	0.00024285042	-364.15204	0.79866266	0.0306504	0.42	2.0	1542.4554193019867
103	-598.38	0.0	-598.38	-598.38	1000.0	-41.79444	5.4923694e-06	-41.79444	-41.794456	104000	1.7642975e-08	299.02554	-0.009670137	-215.92511	0.79868096	0.00019728136	0.054	79.0	1558.1380424499512
104	-539.04	0.0	-539.04	-539.04	1000.0	-50.45278	7.6293945e-06	-50.45279	-50.45279	105000	2.5939943e-07	10.276307	-0.008741421	-8.716753	0.78361124	0.0064928276	0.095	79.0	1573.7805457115173
105	-570.24	0.0	-570.24	-570.24	1000.0	-52.549915	1.4728882e-05	-52.5499	-52.549904	106000	3.1113625e-08	22.58938	-0.007462761	-16.012844	0.78436774	0.0067730234	0.061	79.0	1589.391811132431
106	-405.36	0.0	-405.36	-405.36	1000.0	-55.051456	0.0	-55.051456	-55.051456	107000	-2.913475e-07	206.20088	-0.006932721	-145.49577	0.7739476	0.009274621	0.055	79.0	1604.652455329895
107	-578.1	0.0	-578.1	-578.1	1000.0	-47.82439	3.8146973e-06	-47.824387	-47.824387	108000	1.1086464e-07	96.10236	-0.011230178	-65.65794	0.78233755	0.0028864134	0.108	79.0	1620.232854604721
108	-484.69	0.0	-484.69	-484.69	1000.0	-52.4445	7.6293945e-06	-52.444492	-52.444492	109000	-3.0994416e-09	15.626301	-0.00013143825	-9.900189	0.7846635	0.02077379	0.249	2.0	1634.6060826778412
109	-514.97	0.0	-514.97	-514.97	1000.0	-50.706306	3.8146973e-06	-50.706303	-50.706303	110000	1.9192695e-08	0.6724104	0.003987026	-0.33157104	0.7846537	0.018816067	0.28	14.0	1650.2811913490295
110	-471.49	0.0	-471.49	-471.49	1000.0	-50.997066	7.6293945e-06	-50.99706	-50.99706	111000	2.7084351e-07	12.7075	-0.005248147	-9.618198	0.78357023	-0.00037052477	0.012	79.0	1666.1023795604706
111	-576.67	0.0	-576.67	-576.67	1000.0	-49.075382	3.8146973e-06	-49.075386	-49.075386	112000	4.9591065e-08	69.3547	0.0010011902	-52.09297	0.7774936	0.019193282	0.323	6.0	1681.1834490299225
112	-589.58	0.0	-589.58	-589.58	1000.0	-53.54854	3.8146973e-06	-53.548542	-53.548542	113000	-6.1631205e-08	35.24589	-0.003730156	-25.047632	0.7773137	0.018765753	0.219	4.0	1696.5685803890228
113	-461.15	0.0	-461.15	-461.15	1000.0	-56.852726	2.0221494e-06	-56.852722	-56.852726	114000	-7.004738e-07	99.4847	-0.004383744	-74.939926	0.7771152	0.025547145	0.242	4.0	1711.5391609668732
114	-562.77	0.0	-562.77	-562.77	1000.0	-51.469723	0.0	-51.469723	-51.469723	115000	1.142025e-07	28.330578	-0.009938398	-18.363329	0.7772197	0.0025622554	0.072	79.0	1726.9886922836304
115	-551.06	0.0	-551.06	-551.06	1000.0	-54.034664	7.6293945e-06	-54.034657	-54.034657	116000	-5.1349403e-08	6.482882	0.003174685	-2.0934935	0.77069175	0.032395564	0.28	2.0	1741.3513114452362
116	-456.16	0.0	-456.16	-456.16	1000.0	-55.059452	1.1444092e-05	-55.059464	-55.059464	117000	-6.4039233e-07	81.51843	-0.0066668405	-63.80636	0.7706811	0.0058218017	0.117	79.0	1756.7233295440674
117	-579.23	0.0	-579.23	-579.23	1000.0	-49.9153	3.8146973e-06	-49.915302	-49.915302	118000	7.390976e-09	61.204876	-0.0070774127	-46.17645	0.76287335	0.0032290237	0.067	79.0	1771.9180138111115
118	-595.17	0.0	-595.17	-595.17	1000.0	-54.16395	1.5258789e-05	-54.163967	-54.163967	119000	-4.4107438e-08	33.74596	-0.0033027045	-24.269678	0.75180787	0.017602995	0.221	18.0	1786.857352256775
