Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
91	-82.81	0.0	-82.81	-82.81	1000.0	-2.791082	0.008771893	-2.772101	-2.8155842	92000	8.8214875e-08	25.968576	-0.011393805	-24.66845	0.7231283	0.009691516	0.102	79.0	1857.8794209957123
92	-78.46	0.0	-78.46	-78.46	1000.0	-7.854573	0.0049360185	-7.8461957	-7.8784976	93000	-3.7401913e-09	0.06794237	-0.015882256	-0.0017753765	0.7335025	0.011614993	0.122	79.0	1878.392439365387
93	-97.97	0.0	-97.97	-97.97	1000.0	-7.870909	0.0030445375	-7.8660917	-7.8842964	94000	9.202957e-08	3.044919	-0.02012978	-2.9033866	0.73466665	0.013710714	0.15	79.0	1898.811418056488
94	-130.18	0.0	-130.18	-130.18	1000.0	-9.619817	0.003241356	-9.614035	-9.6325865	95000	1.1587143e-07	10.358708	-0.007918934	-9.908552	0.726511	0.020506173	0.238	4.0	1919.206157207489
95	-94.52	0.0	-94.52	-94.52	1000.0	-12.836081	0.0021373436	-12.831951	-12.845642	96000	3.1709672e-07	10.063403	-0.0014226513	-9.519446	0.72610736	0.018819362	0.176	3.0	1938.420906305313
96	-125.52	0.0	-125.52	-125.52	1000.0	-9.687727	0.0017334382	-9.683293	-9.69312	97000	3.499985e-07	7.2784004	-0.01156846	-6.816241	0.72595376	0.024759136	0.269	3.0	1957.3163418769836
97	-104.87	0.0	-104.87	-104.87	1000.0	-12.332039	0.002508441	-12.32553	-12.339832	98000	3.2520293e-07	2.7490501	-0.0007491074	-2.5657997	0.7256681	0.020470375	0.402	3.0	1976.8056528568268
98	-73.75	0.0	-73.75	-73.75	1000.0	-10.701276	0.003001047	-10.695068	-10.712296	99000	-1.5068055e-07	10.139712	-0.013291037	-9.558281	0.7252784	0.0022819024	0.098	79.0	1997.3754742145538
99	-21.84	0.0	-21.84	-21.84	1000.0	-7.512956	0.0035817153	-7.505248	-7.5267706	100000	-5.378723e-07	24.634733	-0.004901722	-23.481422	0.7158987	0.020098709	0.246	5.0	2016.1700348854065
100	-62.03	0.0	-62.03	-62.03	1000.0	-2.554674	0.005344345	-2.5450766	-2.5748594	101000	2.861023e-09	10.510565	-0.011764673	-10.12803	0.71564656	0.0066505843	0.097	79.0	2036.5967292785645
101	-67.45	0.0	-67.45	-67.45	1000.0	-5.827458	0.0019692876	-5.822964	-5.833411	102000	-1.4543534e-07	0.7500378	-0.01100186	-0.62701607	0.72204816	0.0115578445	0.1	79.0	2057.4904425144196
102	-89.9	0.0	-89.9	-89.9	1000.0	-6.5084453	0.0061637643	-6.4947467	-6.5267196	103000	-4.8732755e-07	5.304697	-0.012920961	-5.062346	0.71513313	0.00744306	0.109	79.0	2078.092836380005
103	-99.36	0.0	-99.36	-99.36	1000.0	-8.729127	0.0074877674	-8.715437	-8.766944	104000	-8.296966e-08	1.192827	-0.017128397	-1.0569469	0.6988285	0.010175599	0.147	79.0	2098.6487877368927
104	-95.98	0.0	-95.98	-95.98	1000.0	-9.787961	0.00457504	-9.779449	-9.812331	105000	5.00679e-09	0.11246805	-0.005299511	-0.03334307	0.69946736	0.01635402	0.137	4.0	2117.07608127594
105	-84.08	0.0	-84.08	-84.08	1000.0	-9.676212	0.0028295312	-9.669804	-9.68663	106000	1.8119811e-08	1.4166925	-0.016144365	-1.3336581	0.69953704	-0.0058202366	0.142	79.0	2137.876493692398
106	-85.45	0.0	-85.45	-85.45	1000.0	-8.449123	0.0046023373	-8.438895	-8.474602	107000	4.4703485e-09	0.026888391	-0.0058226027	-0.00045789592	0.6979281	0.016350644	0.267	6.0	2156.927894115448
107	-60.52	0.0	-60.52	-60.52	1000.0	-8.5284195	0.0028520469	-8.523191	-8.540588	108000	-1.3065338e-07	5.313632	-0.013084729	-5.0408163	0.69791156	0.0073311995	0.134	79.0	2177.644869327545
108	-36.78	0.0	-36.78	-36.78	1000.0	-6.2184963	0.003303683	-6.210875	-6.2312636	109000	3.0088424e-07	6.16485	-0.0076803206	-5.768401	0.6986694	0.015489894	0.393	7.0	2197.164047241211
109	-77.68	0.0	-77.68	-77.68	1000.0	-3.7567174	0.0022441896	-3.7524738	-3.7691896	110000	3.95298e-07	13.034013	-0.00434008	-12.418549	0.6991835	0.016209068	0.2	6.0	2216.876300573349
110	-80.17	0.0	-80.17	-80.17	1000.0	-7.3720884	0.002868632	-7.367557	-7.388086	111000	-1.3363362e-07	0.29798865	-0.0061726733	-0.25162902	0.6997451	0.018918393	0.213	4.0	2235.7275500297546
111	-93.85	0.0	-93.85	-93.85	1000.0	-7.936513	0.001071868	-7.9341817	-7.942056	112000	3.0612946e-07	1.6675323	-0.009542701	-1.5407917	0.7002644	0.0051620426	0.048	79.0	2256.9661722183228
112	-86.89	0.0	-86.89	-86.89	1000.0	-9.042931	0.008995126	-9.030673	-9.088213	113000	2.2649765e-08	0.20528911	-0.004291127	-0.13176882	0.698615	0.01810703	0.193	5.0	2276.9800639152527
113	-74.11	0.0	-74.11	-74.11	1000.0	-8.711763	0.009434755	-8.699767	-8.755896	114000	-2.3126603e-08	1.697271	-0.010160356	-1.4972612	0.69850844	0.009994681	0.059	79.0	2298.169185400009
114	-100.28	0.0	-100.28	-100.28	1000.0	-7.5735536	0.006860402	-7.561095	-7.602629	115000	2.002716e-07	5.3901734	-0.006071356	-5.100594	0.6719236	0.0151115935	0.274	4.0	2317.847774744034
115	-54.32	0.0	-54.32	-54.32	1000.0	-9.815512	0.0044338214	-9.80716	-9.835101	116000	-5.044937e-07	16.79499	-0.013808861	-16.113237	0.6709015	0.0060955514	0.142	79.0	2341.3555557727814
116	-86.21	0.0	-86.21	-86.21	1000.0	-5.69562	0.0013602896	-5.6930046	-5.701682	117000	-7.8678134e-08	6.902366	-0.008623394	-6.5328064	0.675194	0.011269974	0.08	79.0	2361.8338012695312
117	-67.42	0.0	-67.42	-67.42	1000.0	-8.293388	0.0022448222	-8.289836	-8.305861	118000	3.4427643e-07	2.1449063	-0.012418058	-2.033407	0.6812701	0.015288221	0.237	12.0	2381.0971369743347
118	-35.81	0.0	-35.81	-35.81	1000.0	-6.813972	0.0043015233	-6.8081512	-6.8340583	119000	2.4819374e-07	10.106672	-0.0047652186	-9.533977	0.68147427	0.016487768	0.226	5.0	2399.6582548618317
119	-63.5	0.0	-63.5	-63.5	1000.0	-3.6681142	0.0145936925	-3.652026	-3.7293448	120000	5.3405763e-08	5.61379	-0.008753538	-5.0133505	0.68147945	0.019146428	0.268	7.0	2418.930831670761
120	-61.03	0.0	-61.03	-61.03	1000.0	-5.96724	0.002750213	-5.9632807	-5.9774685	121000	-2.5212765e-08	0.0710128	-0.007548927	-0.00041806698	0.6812034	0.009900745	0.088	79.0	2439.3292305469513
